date,net_value,code
2025-08-11,7.4293,518880
2025-08-12,7.4093,518880
2025-08-13,7.4233,518880
2025-08-14,7.4242,518880
2025-08-15,7.4096,518880
2025-08-18,7.418,518880
2025-08-19,7.4044,518880
2025-08-20,7.3774,518880
2025-08-21,7.3942,518880
2025-08-22,7.3928,518880
2025-08-25,7.4303,518880
2025-08-26,7.4421,518880
2025-08-27,7.4513,518880
2025-08-28,7.4682,518880
2025-08-29,7.4858,518880
2025-09-01,7.6091,518880
2025-09-02,7.6597,518880
2025-09-03,7.7461,518880
2025-09-04,7.7479,518880
2025-09-05,7.7698,518880
2025-09-08,7.8621,518880
2025-09-09,7.9653,518880
2025-09-10,7.9437,518880
2025-09-11,7.9128,518880
2025-09-12,7.9498,518880
2025-09-15,7.9284,518880
2025-09-16,8.0289,518880
2025-09-17,7.9631,518880
2025-09-18,7.8934,518880
2025-09-19,7.9135,518880
